,CI_Name,CI_Cat,CI_Subcat,WBS,Incident_ID,Impact,Urgency,Priority,number_cnt,Category,KB_number,No_of_Reassignments,Open_Time,Resolved_Time,Close_Time,Handle_Time_hrs,Closure_Code,No_of_Related_Interactions,Related_Interaction,No_of_Related_Incidents,No_of_Related_Changes,has_related_incidents,has_related_changes,Department
32252,SBA000659,application,Server Based Application,WBS000255,IM0032545,4,4,4,0.485892869,incident,KM0002059,0.0,2014-01-30 10:12:00,2014-01-31 09:07:00,2014-01-31 09:07:00,9420555556,Software,1.0,SD0098829,0.0,0.0,0,0,0
32253,SBA000607,application,Server Based Application,WBS000263,IM0032546,4,4,4,0.169802056,incident,KM0001106,5.0,2014-01-30 10:21:00,2014-02-04 10:12:00,2014-02-04 10:12:00,3136194444,Other,1.0,SD0098832,0.0,0.0,0,0,0
32254,SBA000609,application,Server Based Application,WBS000263,IM0032547,5,5,5,0.104633364,request for information,KM0001825,0.0,2014-01-30 10:22:00,2014-01-30 10:54:00,2014-01-30 10:55:00,541944444,Other,1.0,SD0098827,0.0,0.0,0,0,0
32255,SBA000607,application,Server Based Application,WBS000263,IM0032548,4,4,4,0.594099819,incident,KM0001106,1.0,2014-01-30 10:26:00,2014-01-30 15:19:00,2014-01-30 15:19:00,4873333333,Other,1.0,SD0098836,0.0,0.0,0,0,0
32256,WBA000124,application,Web Based Application,WBS000088,IM0032549,4,4,4,0.547520882,incident,KM0000424,0.0,2014-01-30 10:30:00,2014-01-30 10:54:00,2014-01-30 10:54:00,399722222,Referred,1.0,SD0098838,1.0,0.0,1,0,0
32257,SBA000607,application,Server Based Application,WBS000263,IM0032550,5,5,5,0.924283811,incident,KM0001106,1.0,2014-01-30 10:43:00,2014-01-30 14:49:00,2014-01-30 14:49:00,4103055556,Other,1.0,SD0098847,0.0,0.0,0,0,0
32258,SBA000689,application,Server Based Application,WBS000228,IM0032551,5,5,5,0.059306122,request for information,KM0000656,0.0,2014-01-30 10:46:00,2014-01-30 11:12:00,2014-01-30 11:12:00,443611111,No error - works as designed,1.0,SD0098849,0.0,0.0,0,0,0
32259,SBA000017,application,Server Based Application,WBS000099,IM0032552,3,3,3,0.658935843,incident,KM0000480,1.0,2014-01-30 10:47:00,2014-01-30 11:19:00,2014-01-30 11:20:00,547777778,Unknown,1.0,SD0098851,0.0,0.0,0,0,0
32260,WBA000094,application,Web Based Application,WBS000073,IM0032553,5,5,5,0.316562254,incident,KM0001751,0.0,2014-01-30 10:47:00,2014-01-31 08:29:00,2014-01-31 08:29:00,8199444444,User manual not used,1.0,SD0098848,0.0,0.0,0,0,0
32261,SBA000607,application,Server Based Application,WBS000263,IM0032554,4,4,4,0.558002179,incident,KM0001106,3.0,2014-01-30 11:00:00,2014-02-04 13:13:00,2014-02-04 13:13:00,3373027778,Other,1.0,SD0098857,0.0,0.0,0,0,0
32262,WBA000133,application,Web Based Application,WBS000073,IM0032555,4,4,4,0.069450893,incident,KM0002262,1.0,2014-01-30 11:03:00,2014-02-11 08:29:00,2014-02-11 08:29:00,814325,Software,1.0,SD0098855,0.0,0.0,0,0,0
32263,SBA000689,application,Server Based Application,WBS000228,IM0032556,5,5,5,0.977793309,request for information,KM0000656,0.0,2014-01-30 11:09:00,2014-01-30 11:15:00,2014-01-30 11:15:00,110555556,No error - works as designed,1.0,SD0098863,0.0,0.0,0,0,0
32264,WBA000133,application,Web Based Application,WBS000073,IM0032557,4,4,4,0.013979025,incident,KM0002206,4.0,2014-01-30 11:11:00,2014-02-03 12:08:00,2014-02-03 12:08:00,5707222222,Other,1.0,SD0098859,0.0,0.0,0,0,0
32265,SUB000456,subapplication,Web Based Application,WBS000073,IM0032558,4,4,4,0.602162578,incident,KM0000741,2.0,2014-01-30 11:15:00,2014-01-30 15:38:00,2014-01-30 15:39:00,4391666667,Software,1.0,SD0098862,0.0,0.0,0,0,0
32267,DTA000027,application,Desktop Application,WBS000217,IM0032560,5,5,5,0.585160079,incident,KM0001145,1.0,2014-01-30 11:35:00,2014-01-31 11:03:00,2014-01-31 11:05:00,1000055556,Software,1.0,SD0098865,0.0,0.0,0,0,0
32268,SUB000113,subapplication,Server Based Application,WBS000095,IM0032561,5,5,5,0.865556998,request for information,KM0000226,0.0,2014-01-30 11:35:00,2014-01-30 12:19:00,2014-01-30 12:19:00,728888889,Data,1.0,SD0098880,0.0,0.0,0,0,0
32269,SBA000609,application,Server Based Application,WBS000263,IM0032562,5,5,5,0.594813609,request for information,KM0001825,0.0,2014-01-30 11:44:00,2014-02-06 13:43:00,2014-02-06 13:44:00,3448666667,Other,1.0,SD0098886,0.0,0.0,0,0,0
32270,SUB000442,subapplication,Web Based Application,WBS000125,IM0032563,4,4,4,0.968710995,incident,KM0002200,0.0,2014-01-30 11:51:00,2014-01-31 09:58:00,2014-01-31 09:58:00,8613888889,Referred,1.0,SD0098883,0.0,0.0,0,0,0
32271,WBA000058,application,Web Based Application,WBS000073,IM0032564,4,4,4,0.576094016,incident,KM0002043,0.0,2014-01-30 12:00:00,2014-01-30 12:07:00,2014-01-30 12:07:00,122777778,Other,1.0,SD0098893,0.0,0.0,0,0,0
32272,LAP001628,computer,Laptop,WBS000091,IM0032565,4,4,4,0.766186226,incident,KM0001019,0.0,2014-01-30 12:12:00,2014-02-03 09:47:00,2014-02-03 09:48:00,1860666667,Software,1.0,SD0099203,0.0,0.0,0,0,1
32274,SBA000017,application,Server Based Application,WBS000099,IM0032567,4,4,4,0.795724483,incident,KM0002005,0.0,2014-01-30 12:23:00,2014-01-30 13:51:00,2014-01-30 13:51:00,1474166667,Unknown,1.0,SD0099205,0.0,0.0,0,0,0
32275,SBA000455,application,Server Based Application,WBS000073,IM0032568,4,4,4,0.311577966,incident,KM0002261,0.0,2014-01-30 12:37:00,2014-01-30 14:00:00,2014-01-30 14:00:00,1392777778,Software,1.0,SD0099206,0.0,0.0,0,0,0
32276,SUB000456,subapplication,Web Based Application,WBS000073,IM0032569,4,4,4,0.046139939,incident,KM0001736,0.0,2014-01-30 12:52:00,2014-01-30 13:21:00,2014-01-30 13:22:00,4975,Other,1.0,SD0099210,0.0,0.0,0,0,0
32277,DSK000006,computer,Desktop,WBS000091,IM0032570,5,5,5,0.33548437,incident,KM0001446,2.0,2014-01-30 12:54:00,2014-02-13 13:24:00,2014-02-13 13:24:00,3259638889,No error - works as designed,1.0,SD0099208,0.0,0.0,0,0,1
32278,SBA000263,application,Server Based Application,WBS000072,IM0032571,5,5,5,0.741176602,request for information,KM0000244,6.0,2014-01-30 13:20:00,2014-02-14 15:13:00,2014-02-14 15:13:00,1173713889,Other,1.0,SD0099229,0.0,0.0,0,0,0
32279,SBA000690,application,Server Based Application,WBS000228,IM0032572,3,3,3,0.944292437,incident,KM0001710,0.0,2014-01-30 13:23:00,2014-01-30 14:22:00,2014-01-30 14:22:00,996388889,Software,1.0,SD0099220,0.0,0.0,0,0,0
32280,SBA000263,application,Server Based Application,WBS000072,IM0032573,5,5,5,0.298352237,request for information,KM0001807,2.0,2014-01-30 13:23:00,2014-02-03 12:36:00,2014-02-03 12:36:00,2020722222,Other,1.0,SD0099231,0.0,0.0,0,0,0
32281,CBD000388,computer,Banking Device,WBS000146,IM0032574,4,4,4,0.171168897,incident,KM0000274,0.0,2014-01-30 13:26:00,2013-10-10 12:53:00,2014-01-31 10:56:00,8003333333,Other,1.0,SD0099232,0.0,0.0,0,0,2
32282,SAN000138,storage,SAN,WBS000184,IM0032575,3,3,3,0.952352079,incident,KM0000578,0.0,2014-01-30 13:28:00,2014-01-31 12:42:00,2014-01-31 12:42:00,953055556,Hardware,1.0,SD0099233,0.0,0.0,0,0,4
32283,SBA000263,application,Server Based Application,WBS000072,IM0032576,5,5,5,0.219223674,request for information,KM0001114,2.0,2014-01-30 13:38:00,2014-02-03 08:01:00,2014-02-03 08:01:00,1538583333,Other,1.0,SD0099240,0.0,0.0,0,0,0
32284,SBA000459,application,Server Based Application,WBS000073,IM0032577,4,4,4,0.974068722,incident,KM0001992,0.0,2014-01-30 13:43:00,2014-02-07 15:08:00,2014-02-07 15:08:00,5107472222,Software,1.0,SD0099242,0.0,0.0,0,0,0
32285,WBA000103,application,Web Based Application,WBS000073,IM0032578,5,5,5,0.191341004,incident,KM0000784,0.0,2014-01-30 13:43:00,2014-02-07 11:27:00,2014-02-07 11:27:00,1933055556,Other,1.0,SD0099243,0.0,0.0,0,0,0
32286,SBA000263,application,Server Based Application,WBS000072,IM0032579,5,5,5,0.887553185,request for information,KM0002245,2.0,2014-01-30 13:45:00,2014-02-03 08:06:00,2014-02-03 08:06:00,1534861111,Other,1.0,SD0099247,0.0,0.0,0,0,0
32287,SBA000459,application,Server Based Application,WBS000073,IM0032580,4,4,4,0.004692293,incident,KM0002188,1.0,2014-01-30 10:37:00,2014-01-31 09:28:00,2014-01-31 09:29:00,9361666667,Software,1.0,SD0098696,0.0,0.0,0,0,0
32288,WBA000144,application,Web Based Application,WBS000318,IM0032581,5,5,5,0.570622753,incident,KM0000836,0.0,2014-01-30 10:44:00,2014-01-31 07:54:00,2014-01-31 07:54:00,7671388889,Other,1.0,SD0098693,0.0,0.0,0,0,0
32289,WBA000058,application,Web Based Application,WBS000073,IM0032582,4,4,4,0.289569115,incident,KM0002043,0.0,2014-01-30 10:47:00,2014-01-30 11:26:00,2014-01-30 11:26:00,643611111,Software,1.0,SD0098708,0.0,0.0,0,0,0
32290,SUB000456,subapplication,Web Based Application,WBS000073,IM0032583,4,4,4,0.352231185,incident,KM0000738,0.0,2014-01-30 10:58:00,2014-01-30 11:02:00,2014-01-30 11:02:00,74722222,Other,1.0,SD0098714,0.0,0.0,0,0,0
32291,WBA000133,application,Web Based Application,WBS000073,IM0032584,5,5,5,0.981524707,incident,KM0001154,1.0,2014-01-30 11:06:00,2014-01-30 12:30:00,2014-01-30 12:30:00,1393611111,Other,1.0,SD0098703,0.0,0.0,0,0,0
32292,WBA000058,application,Web Based Application,WBS000073,IM0032585,4,4,4,0.090247306,incident,KM0001241,0.0,2014-01-30 11:14:00,2014-01-31 14:51:00,2014-01-31 15:00:00,1425777778,Other,1.0,SD0098720,0.0,0.0,0,0,0
32293,SBA000458,application,Server Based Application,WBS000073,IM0032586,4,4,4,0.220485574,incident,KM0002272,0.0,2014-01-30 11:20:00,2014-01-30 14:25:00,2014-01-30 14:25:00,3095277778,Other,1.0,SD0098727,0.0,0.0,0,0,0
32294,SBA000759,application,Server Based Application,WBS000296,IM0032587,4,4,4,0.554743769,request for information,KM0001031,0.0,2014-01-30 11:21:00,2014-02-13 11:07:00,2014-02-13 11:07:00,3518416667,Other,1.0,SD0099058,0.0,0.0,0,0,0
32295,WBA000133,application,Web Based Application,WBS000073,IM0032588,5,5,5,0.08203704,incident,KM0001931,3.0,2014-01-30 11:22:00,2014-02-13 08:17:00,2014-02-13 08:17:00,30165,Software,1.0,SD0099059,0.0,0.0,0,0,0
32296,SUB000521,subapplication,Web Based Application,WBS000073,IM0032589,4,4,4,0.96968233,incident,KM0001588,0.0,2014-01-30 11:22:00,2014-01-30 11:30:00,2014-01-30 11:30:00,130833333,Data,1.0,SD0098733,0.0,0.0,0,0,0
32297,WBA000058,application,Web Based Application,WBS000073,IM0032590,4,4,4,0.396654541,incident,KM0002043,0.0,2014-01-30 11:24:00,2014-01-30 12:16:00,2014-01-30 12:16:00,871111111,Software,1.0,SD0099061,0.0,0.0,0,0,0
32298,SAN000182,storage,SAN,WBS000128,IM0032591,4,4,4,0.645140004,incident,KM0002126,0.0,2014-01-30 11:24:00,2013-10-10 12:53:00,2014-01-31 13:25:00,1250472222,Other,1.0,SD0098735,0.0,0.0,0,0,4
32299,SUB000113,subapplication,Server Based Application,WBS000095,IM0032592,5,5,5,0.837406519,request for information,KM0000226,0.0,2014-01-30 11:29:00,2014-01-30 12:07:00,2014-01-30 12:07:00,623055556,Data,1.0,SD0099064,0.0,0.0,0,0,0
32300,WBA000127,application,Web Based Application,WBS000172,IM0032593,3,3,3,0.540987172,incident,KM0000695,1.0,2014-01-30 11:32:00,2014-01-31 08:33:00,2014-01-31 08:33:00,7520555556,Other,1.0,SD0099067,0.0,0.0,0,0,0
32301,SBA000607,application,Server Based Application,WBS000263,IM0032594,4,4,4,0.63880747,incident,KM0000592,2.0,2014-01-30 11:35:00,2014-01-31 11:10:00,2014-01-31 11:10:00,10085,Other,1.0,SD0099068,0.0,0.0,0,0,0
32302,SBA000689,application,Server Based Application,WBS000228,IM0032595,5,5,5,0.903128633,request for information,KM0000656,1.0,2014-01-30 11:41:00,2014-02-05 08:45:00,2014-02-05 08:46:00,390725,Other,1.0,SD0099071,0.0,0.0,0,0,0
32303,SBA000462,application,Server Based Application,WBS000073,IM0032596,4,4,4,0.065335945,incident,KM0001720,0.0,2014-01-30 11:48:00,2014-01-30 15:42:00,2014-01-30 15:42:00,3900833333,Software,1.0,SD0099076,0.0,0.0,0,0,0
32304,SUB000521,subapplication,Web Based Application,WBS000073,IM0032597,4,4,4,0.880754208,incident,KM0001496,1.0,2014-01-30 11:50:00,2014-02-18 13:52:00,2014-02-18 13:52:00,975,Software,1.0,SD0099073,0.0,0.0,0,0,0
32305,SUB000443,subapplication,Web Based Application,WBS000125,IM0032598,5,5,5,0.800286751,incident,KM0001158,0.0,2014-01-30 11:58:00,2014-01-31 10:29:00,2014-01-31 10:29:00,90225,No error - works as designed,1.0,SD0099077,0.0,0.0,0,0,0
32306,SBA000459,application,Server Based Application,WBS000073,IM0032599,4,4,4,0.227176087,incident,KM0002188,2.0,2014-01-30 12:10:00,2014-01-31 11:01:00,2014-01-31 11:01:00,9353055556,Software,1.0,SD0099085,0.0,0.0,0,0,0
32307,SBA000462,application,Server Based Application,WBS000073,IM0032600,4,4,4,0.964791128,incident,KM0002147,0.0,2014-01-30 12:14:00,2014-01-30 12:24:00,2014-01-30 12:24:00,175277778,Other,1.0,SD0099090,0.0,0.0,0,0,0
32308,SUB000533,subapplication,Web Based Application,WBS000073,IM0032601,5,5,5,0.461582748,incident,KM0001484,9.0,2014-01-30 12:29:00,2014-03-18 15:15:00,2014-03-18 15:15:00,1016180556,Other,1.0,SD0099101,0.0,0.0,0,0,0
32309,APP000005,application,Citrix,WBS000292,IM0032602,4,4,4,0.331396951,incident,KM0001131,0.0,2014-01-30 12:34:00,2014-01-31 11:20:00,2014-01-31 11:22:00,6103611111,Software,1.0,SD0099097,0.0,0.0,0,0,3
32310,SBA000462,application,Server Based Application,WBS000073,IM0032603,4,4,4,0.384973291,incident,KM0001828,0.0,2014-01-30 12:37:00,2014-01-30 12:55:00,2014-01-30 12:55:00,308611111,Other,1.0,SD0099105,0.0,0.0,0,0,0
32311,DTA000344,application,Desktop Application,WBS000092,IM0032604,4,4,4,0.275560873,incident,KM0000462,0.0,2014-01-30 12:44:00,2014-01-30 16:18:00,2014-01-30 16:18:00,2020277778,Software,1.0,SD0099109,0.0,0.0,0,0,0
32312,CBA000014,application,Client Based Application,WBS000073,IM0032605,4,4,4,0.605225333,incident,KM0001346,5.0,2014-01-30 12:45:00,2014-02-03 16:38:00,2014-02-03 16:38:00,2488194444,Software,1.0,SD0099107,0.0,0.0,0,0,0
32313,SUB000424,subapplication,Web Based Application,WBS000073,IM0032606,4,4,4,0.384943763,incident,KM0000702,2.0,2014-01-30 12:48:00,2014-02-06 15:01:00,2014-02-06 15:01:00,5471527778,Software,1.0,SD0099103,0.0,0.0,0,0,0
32314,SUB000286,subapplication,Server Based Application,WBS000054,IM0032607,4,4,4,0.508477172,incident,KM0001993,4.0,2014-01-30 12:50:00,2014-02-03 07:55:00,2014-02-03 07:55:00,1607083333,Software,1.0,SD0099106,0.0,0.0,0,0,0
32315,LAP001837,computer,Laptop,WBS000091,IM0032608,5,5,5,0.212767208,incident,KM0001444,0.0,2014-01-30 12:57:00,2014-01-30 13:34:00,2014-01-30 13:34:00,18888889,Other,1.0,SD0099110,0.0,0.0,0,0,1
32316,SBA000284,application,Server Based Application,WBS000077,IM0032609,4,4,4,0.273009253,incident,KM0000232,1.0,2014-01-30 13:26:00,2014-02-03 12:31:00,2014-02-03 12:31:00,2009583333,Software,1.0,SD0099117,0.0,0.0,0,0,0
32317,SBA000607,application,Server Based Application,WBS000263,IM0032610,4,4,4,0.087055905,incident,KM0001106,1.0,2014-01-30 13:32:00,2014-01-30 15:49:00,2014-01-30 15:50:00,2295833333,Other,1.0,SD0099121,0.0,0.0,0,0,0
32318,LAP000002,computer,Laptop,WBS000091,IM0032611,5,5,5,0.393348938,incident,KM0001444,0.0,2014-01-30 13:35:00,2014-02-11 09:45:00,2014-02-11 09:45:00,8394444444,Other,1.0,SD0099123,0.0,0.0,0,0,1
32319,WBA000058,application,Web Based Application,WBS000073,IM0032612,4,4,4,0.151567108,incident,KM0002043,0.0,2014-01-30 13:49:00,2014-01-30 14:47:00,2014-01-30 14:47:00,964722222,Software,1.0,SD0099133,0.0,0.0,0,0,0
32320,SBA000607,application,Server Based Application,WBS000263,IM0032613,4,4,4,0.331244898,incident,KM0001106,5.0,2014-01-30 13:54:00,2014-02-04 15:18:00,2014-02-04 15:18:00,3290555556,Other,1.0,SD0099135,0.0,0.0,0,0,0
32322,SBA000314,application,Server Based Application,WBS000054,IM0032615,3,3,3,0.441674586,request for information,KM0002194,15.0,2014-01-30 14:05:00,2014-02-05 16:45:00,2014-02-05 16:46:00,44675,Data,1.0,SD0099448,0.0,0.0,0,0,0
32323,WBA000058,application,Web Based Application,WBS000073,IM0032616,4,4,4,0.484414092,incident,KM0001245,2.0,2014-01-30 14:14:00,2014-01-30 16:07:00,2014-01-30 16:07:00,1890833333,Software,1.0,SD0099450,0.0,0.0,0,0,0
32324,SBA000393,application,Server Based Application,WBS000052,IM0032617,5,5,5,0.311975411,incident,KM0001280,2.0,2014-01-30 14:15:00,2014-01-31 08:01:00,2014-01-31 08:04:00,4319722222,Data,1.0,SD0098725,0.0,0.0,0,0,0
32325,WBA000058,application,Web Based Application,WBS000073,IM0032618,4,4,4,0.658439539,incident,KM0001245,2.0,2014-01-30 14:16:00,2014-01-30 16:08:00,2014-01-30 16:08:00,1875833333,Software,1.0,SD0099452,0.0,0.0,0,0,0
32326,SUB000426,subapplication,Web Based Application,WBS000073,IM0032619,4,4,4,0.311521528,incident,KM0000708,1.0,2014-01-30 14:18:00,2014-02-10 13:00:00,2014-02-10 13:00:00,7221166667,Other,1.0,SD0099447,0.0,0.0,0,0,0
32327,WBA000058,application,Web Based Application,WBS000073,IM0032620,4,4,4,0.210819994,incident,KM0001245,1.0,2014-01-30 14:18:00,2014-01-30 15:26:00,2014-01-30 15:26:00,1138888889,Other,1.0,SD0099453,0.0,0.0,0,0,0
32328,WBA000058,application,Web Based Application,WBS000073,IM0032621,4,4,4,0.567971109,incident,KM0001245,2.0,2014-01-30 14:20:00,2014-01-30 16:05:00,2014-01-30 16:06:00,1777222222,Software,1.0,SD0099455,0.0,0.0,0,0,0
32329,SBA000284,application,Server Based Application,WBS000077,IM0032622,4,4,4,0.106054225,incident,KM0001872,0.0,2014-01-30 14:23:00,2014-01-30 14:49:00,2014-01-30 14:49:00,4325,User error,1.0,SD0099454,1.0,0.0,1,0,0
32330,SUB000521,subapplication,Web Based Application,WBS000073,IM0032623,4,4,4,0.858841023,incident,KM0001588,0.0,2014-01-30 14:31:00,2014-01-30 16:09:00,2014-01-30 16:09:00,1638055556,Data,1.0,SD0099459,0.0,0.0,0,0,0
32331,WBA000103,application,Web Based Application,WBS000073,IM0032624,4,4,4,0.921307132,incident,KM0001081,10.0,2014-01-30 11:27:00,2014-02-17 15:35:00,2014-02-17 15:35:00,1301347222,Data,1.0,SD0098969,0.0,0.0,0,0,0
32332,WBA000122,application,Web Based Application,WBS000298,IM0032625,4,4,4,0.683318322,incident,KM0001552,1.0,2014-01-30 11:31:00,2014-01-31 15:57:00,2014-01-31 15:57:00,1494027778,Other,1.0,SD0098941,0.0,0.0,0,0,0
32333,CBD000636,computer,Banking Device,WBS000146,IM0032626,3,3,3,0.122132082,incident,KM0000274,0.0,2014-01-30 11:41:00,2013-10-10 12:53:00,2014-01-31 13:26:00,1225611111,Other,2.0,#MULTIVALUE,0.0,0.0,0,0,2
32334,SBA000607,application,Server Based Application,WBS000263,IM0032627,5,5,5,0.702385072,incident,KM0001105,1.0,2014-01-30 11:42:00,2014-01-30 11:49:00,2014-01-30 11:49:00,115833333,Other,1.0,SD0099147,0.0,0.0,0,0,0
32335,SBA000459,application,Server Based Application,WBS000073,IM0032628,4,4,4,0.552400616,incident,KM0002188,2.0,2014-01-30 11:43:00,2014-01-31 08:52:00,2014-01-31 08:52:00,7638055556,Software,1.0,#N/B,0.0,0.0,0,0,0
32336,SBA000330,application,Server Based Application,WBS000294,IM0032629,3,3,3,0.919794509,incident,KM0001747,0.0,2014-01-30 11:47:00,2014-02-03 10:49:00,2014-02-03 10:49:00,4326111111,Software,1.0,SD0099148,0.0,0.0,0,0,0
32337,SBA000459,application,Server Based Application,WBS000073,IM0032630,4,4,4,0.018019385,incident,KM0002188,1.0,2014-01-30 11:48:00,2014-01-31 08:03:00,2014-01-31 08:03:00,6759166667,Software,1.0,SD0098929,0.0,0.0,0,0,0
32338,SBA000459,application,Server Based Application,WBS000073,IM0032631,4,4,4,0.348504575,incident,KM0002188,0.0,2014-01-30 11:49:00,2014-01-31 08:49:00,2014-01-31 08:49:00,7501388889,Software,1.0,#N/B,0.0,0.0,0,0,0
32339,SBA000458,application,Server Based Application,WBS000073,IM0032632,4,4,4,0.221635517,incident,KM0002296,0.0,2014-01-30 11:50:00,2014-02-10 14:21:00,2014-02-10 14:21:00,7601,Other,2.0,#MULTIVALUE,1.0,0.0,1,0,0
32340,SBA000458,application,Server Based Application,WBS000073,IM0032633,4,4,4,0.919940133,incident,KM0002295,0.0,2014-01-30 11:52:00,2014-02-10 14:38:00,2014-02-10 14:38:00,7626638889,Other,8.0,#MULTIVALUE,1.0,0.0,1,0,0
32341,SBA000263,application,Server Based Application,WBS000072,IM0032634,5,5,5,0.440657538,request for information,KM0001114,0.0,2014-01-30 11:54:00,2014-01-30 11:59:00,2014-01-30 11:59:00,925,Other,1.0,SD0099157,0.0,0.0,0,0,0
32342,SUB000456,subapplication,Web Based Application,WBS000073,IM0032635,4,4,4,0.31511228,incident,KM0000996,8.0,2014-01-30 11:56:00,2014-02-12 09:27:00,2014-02-12 09:27:00,9200666667,Software,3.0,#MULTIVALUE,0.0,0.0,0,0,0
32343,SUB000523,subapplication,Web Based Application,WBS000073,IM0032636,4,4,4,0.824544902,incident,KM0000818,0.0,2014-01-30 12:00:00,2014-01-30 12:10:00,2014-01-30 12:10:00,180833333,Other,1.0,SD0099159,0.0,0.0,0,0,0
32344,WBA000060,application,Web Based Application,WBS000073,IM0032637,4,4,4,0.159504258,incident,KM0000749,0.0,2014-01-30 12:01:00,2014-01-30 12:23:00,2014-01-30 12:23:00,376388889,Software,1.0,SD0099160,0.0,0.0,0,0,0
32345,SUB000456,subapplication,Web Based Application,WBS000073,IM0032638,4,4,4,0.114800292,incident,KM0000751,0.0,2014-01-30 12:08:00,2014-01-30 12:21:00,2014-01-30 12:21:00,218333333,Other,1.0,SD0099164,0.0,0.0,0,0,0
32346,SBA000834,application,Server Based Application,WBS000223,IM0032639,4,4,4,0.697193985,incident,KM0000979,2.0,2014-01-30 12:08:00,2014-02-03 11:06:00,2014-02-03 11:07:00,1191166667,Software,1.0,SD0099162,0.0,0.0,0,0,0
32347,WBA000133,application,Web Based Application,WBS000073,IM0032640,5,5,5,0.551013989,incident,KM0001592,0.0,2014-01-30 12:10:00,2014-02-06 10:33:00,2014-02-06 10:33:00,5088027778,Other,1.0,SD0099165,0.0,0.0,0,0,0
32349,DTA000591,application,Desktop Application,WBS000092,IM0032642,4,4,4,0.182298157,incident,KM0000468,1.0,2014-01-30 12:20:00,2014-01-30 12:40:00,2014-01-30 12:40:00,338055556,Data,1.0,SD0099168,0.0,0.0,0,0,0
32350,DBR00031,database,RAC Service,WBS000224,IM0032643,5,5,5,0.90951664,request for information,KM0001317,0.0,2014-01-30 12:23:00,2014-01-31 15:53:00,2014-01-31 15:54:00,1845833333,Software,1.0,SD0099176,0.0,0.0,0,0,8
